Case ID,Activity,Start Timestamp,End Timestamp,Cluster,Cluster Number,Gender,DayType
20100303102203,Socializing and communicating with others,21:15:00,22:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102203,Sleeping,22:00:00,05:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Sleeping,04:00:00,07:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Sleeping,07:00:00,08:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Travel related to personal care,08:00:00,08:30:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,"Work, main job",08:30:00,12:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Travel related to personal care,12:00:00,12:20:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Eating and drinking,12:20:00,13:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Travel related to personal care,13:00:00,13:20:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,"Work, main job",13:20:00,17:30:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Travel related to personal care,17:30:00,17:45:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Physical care for hh children,17:45:00,18:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Interior cleaning,18:00:00,18:30:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Eating and drinking,18:30:00,19:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Socializing and communicating with others,19:00:00,19:45:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Physical care for hh children,19:45:00,20:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Physical care for hh children,20:00:00,20:15:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,"Taking class for degree, certification, or licensure",20:15:00,22:45:00,OM_complete_k5_5,5,Female,Weekday
20100303102399,Sleeping,22:45:00,07:00:00,OM_complete_k5_5,5,Female,Weekday
20100303102455,Sleeping,04:00:00,07:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,07:00:00,07:01:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,07:01:00,07:11:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Socializing and communicating with others,07:11:00,07:31:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Sleeping,07:31:00,08:20:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Travel related to personal care,08:20:00,08:30:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Using household services,08:30:00,08:40:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Travel related to personal care,08:40:00,08:50:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,08:50:00,09:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Travel related to personal care,09:00:00,09:10:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,09:10:00,09:40:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,09:40:00,12:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,12:00:00,12:30:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Eating and drinking,12:30:00,12:50:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,12:50:00,13:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Physical care for hh children,13:00:00,14:30:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,14:30:00,17:30:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Eating and drinking,17:30:00,18:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Socializing and communicating with others,18:00:00,18:30:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Interior cleaning,18:30:00,19:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Socializing and communicating with others,19:00:00,21:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Socializing and communicating with others,21:00:00,22:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Socializing and communicating with others,22:00:00,23:00:00,OM_complete_k5_5,5,Female,Weekend
20100303102455,Sleeping,23:00:00,06:30:00,OM_complete_k5_5,5,Female,Weekend
20100402102485,Sleeping,04:00:00,05:45:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Sleeping,05:45:00,06:30:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Travel related to personal care,06:30:00,08:00:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Eating and drinking,08:00:00,08:40:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Travel related to personal care,08:40:00,08:55:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Using household services,08:55:00,11:25:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Travel related to personal care,11:25:00,11:28:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Using paid childcare services,11:28:00,11:48:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Travel related to personal care,11:48:00,12:33:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Socializing and communicating with others,12:33:00,13:33:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Eating and drinking,13:33:00,14:18:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Socializing and communicating with others,14:18:00,16:18:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Travel related to personal care,16:18:00,17:58:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Interior cleaning,17:58:00,18:18:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Eating and drinking,18:18:00,18:38:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Interior cleaning,18:38:00,18:53:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,"Work, main job",18:53:00,19:53:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Socializing and communicating with others,19:53:00,20:53:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Sleeping,20:53:00,21:08:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Socializing and communicating with others,21:08:00,22:38:00,OM_complete_k5_5,5,Male,Weekend
20100402102485,Sleeping,22:38:00,06:30:00,OM_complete_k5_5,5,Male,Weekend
20100403100006,Socializing and communicating with others,04:00:00,07:00:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Socializing and communicating with others,07:00:00,09:00:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Sleeping,09:00:00,10:00:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Travel related to personal care,10:00:00,10:15:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Using paid childcare services,10:15:00,10:45:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Travel related to personal care,10:45:00,10:55:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Security procedures rel. to consumer purchases,10:55:00,12:55:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Travel related to personal care,12:55:00,13:05:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Socializing and communicating with others,13:05:00,17:05:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Socializing and communicating with others,17:05:00,21:05:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Eating and drinking,21:05:00,21:35:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Socializing and communicating with others,21:35:00,00:35:00,OM_complete_k5_1,1,Female,Weekday
20100403100006,Sleeping,00:35:00,06:00:00,OM_complete_k5_1,1,Female,Weekday
20100403100142,Sleeping,04:00:00,06:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,"Attending meetings, conferences, & training",06:00:00,07:15:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Sleeping,07:15:00,07:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Travel related to personal care,07:45:00,07:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,"Attending meetings, conferences, & training",07:50:00,09:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Travel related to personal care,09:00:00,09:05:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,"Attending meetings, conferences, & training",09:05:00,09:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,"Attending meetings, conferences, & training",09:50:00,10:20:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Travel related to personal care,10:20:00,10:25:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,"Attending meetings, conferences, & training",10:25:00,13:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Travel related to personal care,13:30:00,13:40:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Sleeping,13:40:00,13:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Travel related to personal care,13:50:00,14:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Security procedures rel. to consumer purchases,14:00:00,14:10:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Travel related to personal care,14:10:00,14:20:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Socializing and communicating with others,14:20:00,14:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Interior cleaning,14:45:00,15:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Eating and drinking,15:45:00,16:15:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Socializing and communicating with others,16:15:00,18:15:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,"Work, main job",18:15:00,19:15:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Socializing and communicating with others,19:15:00,21:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Travel related to personal care,21:30:00,21:40:00,OM_complete_k5_2,2,Female,Weekend
20100403100142,Sleeping,21:40:00,06:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Sleeping,04:00:00,07:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Travel related to personal care,07:30:00,07:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Attending religious services,07:50:00,11:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Socializing and communicating with others,11:00:00,11:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Travel related to personal care,11:30:00,11:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Socializing and communicating with others,11:50:00,14:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Travel related to personal care,14:50:00,15:10:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,"Work, main job",15:10:00,19:10:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Travel related to personal care,19:10:00,19:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Eating and drinking,19:45:00,20:20:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Socializing and communicating with others,20:20:00,22:20:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Travel related to personal care,22:20:00,22:40:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Socializing and communicating with others,22:40:00,23:40:00,OM_complete_k5_2,2,Female,Weekend
20100403100559,Sleeping,23:40:00,07:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Sleeping,04:00:00,07:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Sleeping,07:00:00,08:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Eating and drinking,08:00:00,08:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Socializing and communicating with others,08:30:00,08:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Insufficient detail in verbatim,08:45:00,09:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Travel related to personal care,09:45:00,10:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Attending religious services,10:00:00,11:15:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Travel related to personal care,11:15:00,11:35:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Eating and drinking,11:35:00,12:35:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Travel related to personal care,12:35:00,13:05:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Sleeping,13:05:00,13:35:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Doing aerobics,13:35:00,15:35:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Sleeping,15:35:00,15:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,"Attending meetings, conferences, & training",15:50:00,16:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Eating and drinking,16:50:00,17:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Socializing and communicating with others,17:50:00,18:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Socializing and communicating with others,18:50:00,19:20:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Sleeping,19:20:00,19:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Socializing and communicating with others,19:50:00,20:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100570,Sleeping,20:50:00,07:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Sleeping,04:00:00,06:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Sleeping,06:30:00,07:10:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Eating and drinking,07:10:00,07:25:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Travel related to personal care,07:25:00,08:05:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Physical care for hh children,08:05:00,08:10:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Travel related to personal care,08:10:00,08:25:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,"Attending meetings, conferences, & training",08:25:00,11:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Eating and drinking,11:00:00,11:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Travel related to personal care,11:30:00,11:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Doing aerobics,11:45:00,12:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Travel related to personal care,12:45:00,12:55:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Physical care for hh children,12:55:00,13:25:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Travel related to personal care,13:25:00,14:10:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Interior cleaning,14:10:00,14:40:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Interior cleaning,14:40:00,15:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Interior cleaning,15:00:00,15:40:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,"Work, main job",15:40:00,18:40:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Interior cleaning,18:40:00,19:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Eating and drinking,19:00:00,19:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Socializing and communicating with others,19:30:00,20:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Socializing and communicating with others,20:30:00,21:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,"Work, main job",21:30:00,22:15:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Sleeping,22:15:00,22:25:00,OM_complete_k5_2,2,Female,Weekend
20100403100598,Sleeping,22:25:00,07:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100640,Sleeping,04:00:00,08:00:00,OM_complete_k5_5,5,Female,Weekday
20100403100640,Sleeping,08:00:00,08:30:00,OM_complete_k5_5,5,Female,Weekday
20100403100640,Travel related to personal care,08:30:00,08:32:00,OM_complete_k5_5,5,Female,Weekday
20100403100640,"Work, main job",08:32:00,19:00:00,OM_complete_k5_5,5,Female,Weekday
20100403100640,Travel related to personal care,19:00:00,19:02:00,OM_complete_k5_5,5,Female,Weekday
20100403100640,Interior cleaning,19:02:00,19:47:00,OM_complete_k5_5,5,Female,Weekday
20100403100640,Eating and drinking,19:47:00,20:17:00,OM_complete_k5_5,5,Female,Weekday
20100403100640,Socializing and communicating with others,20:17:00,22:17:00,OM_complete_k5_5,5,Female,Weekday
20100403100640,Sleeping,22:17:00,09:00:00,OM_complete_k5_5,5,Female,Weekday
20100403100654,Sleeping,04:00:00,06:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Socializing and communicating with others,06:00:00,06:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Waiting associated with telephone calls,06:30:00,07:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Interior cleaning,07:00:00,07:03:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Eating and drinking,07:03:00,07:18:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Sleeping,07:18:00,08:18:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Interior cleaning,08:18:00,09:18:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Interior cleaning,09:18:00,09:28:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Travel related to personal care,09:28:00,09:33:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Socializing and communicating with others,09:33:00,09:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Attending religious services,09:45:00,12:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Travel related to personal care,12:00:00,12:05:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Interior cleaning,12:05:00,12:35:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Eating and drinking,12:35:00,12:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Socializing and communicating with others,12:50:00,13:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Waiting associated with telephone calls,13:50:00,14:10:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Interior cleaning,14:10:00,16:10:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Socializing and communicating with others,16:10:00,17:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Insufficient detail in verbatim,17:00:00,17:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Insufficient detail in verbatim,17:30:00,17:45:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Travel related to personal care,17:45:00,17:50:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Socializing and communicating with others,17:50:00,18:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Attending religious services,18:00:00,19:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Travel related to personal care,19:00:00,19:05:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Socializing and communicating with others,19:05:00,21:05:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Waiting associated with telephone calls,21:05:00,21:35:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Socializing and communicating with others,21:35:00,22:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Sleeping,22:30:00,23:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Sleeping,23:00:00,03:30:00,OM_complete_k5_2,2,Female,Weekend
20100403100654,Interior cleaning,03:30:00,04:00:00,OM_complete_k5_2,2,Female,Weekend
20100403100668,Sleeping,04:00:00,06:30:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Sleeping,06:30:00,07:00:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Interior cleaning,07:00:00,07:05:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Sleeping,07:05:00,07:20:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Eating and drinking,07:20:00,07:40:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Travel related to personal care,07:40:00,08:25:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,"Work, main job",08:25:00,12:00:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Eating and drinking,12:00:00,12:45:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,"Work, main job",12:45:00,17:00:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Travel related to personal care,17:00:00,18:00:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Interior cleaning,18:00:00,18:15:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Travel related to personal care,18:15:00,18:20:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Eating and drinking,18:20:00,19:50:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Travel related to personal care,19:50:00,19:55:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,"Taking class for degree, certification, or licensure",19:55:00,22:30:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Interior cleaning,22:30:00,22:45:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,"Taking class for degree, certification, or licensure",22:45:00,00:00:00,OM_complete_k5_3,3,Female,Weekday
20100403100668,Sleeping,00:00:00,06:30:00,OM_complete_k5_3,3,Female,Weekday
20100403100711,Sleeping,04:00:00,06:00:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Sleeping,06:00:00,07:00:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Travel related to personal care,07:00:00,07:15:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Physical care for hh children,07:15:00,07:20:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Travel related to personal care,07:20:00,07:35:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,"Work, main job",07:35:00,17:10:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Travel related to personal care,17:10:00,17:25:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Physical care for hh children,17:25:00,17:40:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Travel related to personal care,17:40:00,17:55:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Physical care for hh children,17:55:00,19:00:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Travel related to personal care,19:00:00,19:05:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Physical care for hh children,19:05:00,19:50:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Interior cleaning,19:50:00,20:20:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Socializing and communicating with others,20:20:00,21:00:00,OM_complete_k5_5,5,Female,Weekday
20100403100711,Sleeping,21:00:00,06:15:00,OM_complete_k5_5,5,Female,Weekday
20100403100834,Sleeping,04:00:00,06:00:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Interior cleaning,06:00:00,07:00:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Sleeping,07:00:00,07:20:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Socializing and communicating with others,07:20:00,07:50:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Travel related to personal care,07:50:00,08:00:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,"Work, main job",08:00:00,14:00:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Travel related to personal care,14:00:00,14:10:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Eating and drinking,14:10:00,14:30:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Travel related to personal care,14:30:00,14:40:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Insufficient detail in verbatim,14:40:00,16:40:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Travel related to personal care,16:40:00,16:50:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Insufficient detail in verbatim,16:50:00,17:35:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Eating and drinking,17:35:00,18:05:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Doing aerobics,18:05:00,18:35:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Physical care for hh children,18:35:00,19:05:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Socializing and communicating with others,19:05:00,22:00:00,OM_complete_k5_5,5,Male,Weekday
20100403100834,Sleeping,22:00:00,06:30:00,OM_complete_k5_5,5,Male,Weekday
20100403100875,Sleeping,04:00:00,08:30:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Sleeping,08:30:00,09:10:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Eating and drinking,09:10:00,09:20:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Physical care for hh children,09:20:00,09:50:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Travel related to personal care,09:50:00,10:05:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Attending religious services,10:05:00,11:25:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,"Attending meetings, conferences, & training",11:25:00,12:30:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Travel related to personal care,12:30:00,12:45:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,"Attending meetings, conferences, & training",12:45:00,13:25:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Travel related to personal care,13:25:00,13:45:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Physical care for hh children,13:45:00,15:45:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Physical care for hh children,15:45:00,17:15:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Interior cleaning,17:15:00,17:45:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Physical care for hh children,17:45:00,18:45:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Eating and drinking,18:45:00,19:15:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Interior cleaning,19:15:00,21:15:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Interior cleaning,21:15:00,21:45:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Interior cleaning,21:45:00,21:50:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Physical care for hh children,21:50:00,22:10:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Physical care for hh children,22:10:00,22:15:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Physical care for hh children,22:15:00,23:00:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Interior cleaning,23:00:00,23:15:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Socializing and communicating with others,23:15:00,23:45:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Sleeping,23:45:00,00:00:00,OM_complete_k5_1,1,Male,Weekend
20100403100875,Sleeping,00:00:00,06:45:00,OM_complete_k5_1,1,Male,Weekend
20100403100974,Sleeping,04:00:00,05:30:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Insufficient detail in verbatim,05:30:00,06:30:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Eating and drinking,06:30:00,07:15:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Socializing and communicating with others,07:15:00,08:45:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Interior cleaning,08:45:00,10:45:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Sleeping,10:45:00,14:30:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Socializing and communicating with others,14:30:00,15:30:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Insufficient detail in verbatim,15:30:00,17:00:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Interior cleaning,17:00:00,17:45:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Eating and drinking,17:45:00,19:30:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Interior cleaning,19:30:00,20:00:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Socializing and communicating with others,20:00:00,21:30:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Sleeping,21:30:00,21:50:00,OM_complete_k5_5,5,Female,Weekend
20100403100974,Sleeping,21:50:00,05:00:00,OM_complete_k5_5,5,Female,Weekend
20100403101021,Sleeping,04:00:00,05:30:00,OM_complete_k5_5,5,Male,Weekday
20100403101021,Travel related to personal care,05:30:00,05:50:00,OM_complete_k5_5,5,Male,Weekday
20100403101021,Sleeping,05:50:00,06:10:00,OM_complete_k5_5,5,Male,Weekday
20100403101021,Doing aerobics,06:10:00,06:45:00,OM_complete_k5_5,5,Male,Weekday
20100403101021,Doing aerobics,06:45:00,07:25:00,OM_complete_k5_5,5,Male,Weekday
20100403101021,Doing aerobics,07:25:00,07:35:00,OM_complete_k5_5,5,Male,Weekday
